Date,Open,High,Low,Close,Adj Close,Volume
2006-10-09,1683.199951,1729.260010,1675.979980,1727.209961,1727.209961,9185730000
2006-10-16,1728.229980,1733.729980,1693.189941,1709.579956,1709.579956,10003080000
2006-10-23,1706.180054,1745.790039,1702.579956,1717.609985,1717.609985,10389630000
2006-10-30,1715.790039,1739.790039,1693.189941,1703.979980,1703.979980,9390710000
2006-11-06,1712.030029,1762.949951,1712.030029,1751.109985,1751.109985,10117740000
2006-11-13,1751.839966,1806.000000,1749.520020,1800.670044,1800.670044,9522280000
2006-11-20,1795.680054,1824.209961,1790.469971,1815.530029,1815.530029,5612380000
2006-11-27,1810.910034,1813.920044,1760.010010,1775.119995,1775.119995,9987080000
2006-12-04,1782.599976,1810.819946,1767.829956,1786.209961,1786.209961,9725760000
2006-12-11,1786.209961,1821.180054,1771.300049,1808.560059,1808.560059,9737470000
2006-12-18,1812.930054,1820.939941,1748.609985,1748.609985,1748.609985,8686010000
2006-12-25,1746.859985,1774.640015,1746.069946,1756.900024,1756.900024,4883910000
2007-01-01,1769.219971,1799.069946,1731.709961,1785.300049,1785.300049,6599850000
2007-01-08,1786.390015,1845.680054,1776.729980,1844.810059,1844.810059,10936070000
2007-01-15,1844.729980,1847.540039,1787.520020,1796.810059,1796.810059,8907500000
2007-01-22,1800.329956,1810.239990,1763.300049,1772.969971,1772.969971,10373360000
2007-01-29,1771.050049,1806.810059,1764.630005,1798.130005,1798.130005,9918520000
2007-02-05,1796.479980,1819.300049,1776.510010,1785.530029,1785.530029,10369900000
2007-02-12,1787.109985,1824.089966,1774.250000,1821.489990,1821.489990,9672320000
2007-02-19,1817.839966,1851.469971,1808.109985,1839.770020,1839.770020,8041220000
2007-02-26,1848.479980,1849.089966,1717.949951,1726.030029,1726.030029,12633850000
2007-03-05,1726.030029,1760.959961,1710.969971,1744.739990,1744.739990,10237400000
2007-03-12,1742.979980,1758.489990,1711.280029,1742.229980,1742.229980,9850690000
2007-03-19,1752.189941,1807.430054,1747.050049,1794.040039,1794.040039,9093410000
2007-03-26,1796.010010,1802.949951,1753.430054,1772.359985,1772.359985,9318860000
2007-04-02,1775.920044,1812.939941,1761.650024,1812.939941,1812.939941,7187300000
2007-04-09,1818.750000,1819.040039,1788.400024,1816.849976,1816.849976,9247200000
2007-04-16,1823.689941,1856.430054,1819.310059,1845.890015,1845.890015,9924280000
2007-04-23,1848.489990,1896.770020,1844.050049,1891.060059,1891.060059,11277510000
2007-04-30,1891.810059,1905.849976,1857.329956,1895.699951,1895.699951,10856880000
2007-05-07,1896.099976,1909.300049,1874.239990,1898.790039,1898.790039,9617430000
2007-05-14,1902.099976,1906.380005,1866.979980,1896.930054,1896.930054,10112080000
2007-05-21,1899.599976,1925.430054,1869.510010,1889.250000,1889.250000,9839780000
2007-05-28,1891.069946,1940.810059,1884.449951,1928.260010,1928.260010,7787030000
2007-06-04,1921.949951,1935.849976,1876.520020,1906.260010,1906.260010,10917830000
2007-06-11,1904.910034,1946.699951,1887.770020,1942.410034,1942.410034,10105770000
2007-06-18,1947.790039,1948.579956,1915.770020,1921.939941,1921.939941,12185250000
2007-06-25,1924.180054,1947.000000,1899.920044,1934.099976,1934.099976,10251430000
2007-07-02,1943.280029,1989.430054,1939.739990,1988.310059,1988.310059,6234600000
2007-07-09,1989.760010,2032.280029,1965.609985,2032.160034,2032.160034,10034340000
2007-07-16,2030.339966,2060.290039,2019.170044,2035.880005,2035.880005,10680550000
2007-07-23,2043.819946,2045.810059,1955.619995,1956.189941,1956.189941,13077030000
2007-07-30,1961.780029,1992.530029,1912.099976,1918.560059,1918.560059,12954510000
2007-08-06,1931.380005,1995.000000,1896.689941,1925.140015,1925.140015,15858500000
2007-08-13,1941.410034,1946.750000,1805.660034,1888.780029,1888.780029,12257440000
2007-08-20,1891.130005,1961.380005,1874.270020,1961.380005,1961.380005,8368320000
2007-08-27,1954.880005,1993.729980,1899.239990,1988.729980,1988.729980,7768100000
2007-09-03,1989.280029,2032.099976,1949.869995,1958.349976,1958.349976,7486650000
2007-09-10,1975.670044,2006.369995,1943.270020,2000.819946,2000.819946,8656820000
2007-09-17,1993.500000,2056.270020,1975.290039,2049.479980,2049.479980,9694970000
2007-09-24,2054.770020,2101.959961,2047.510010,2091.110107,2091.110107,9418810000
2007-10-01,2092.600098,2151.719971,2088.790039,2149.669922,2149.669922,9214010000
2007-10-08,2151.110107,2194.139893,2127.070068,2177.989990,2177.989990,9744840000
2007-10-15,2182.060059,2191.659912,2131.080078,2131.080078,2131.080078,10750380000
2007-10-22,2121.010010,2205.179932,2116.639893,2194.590088,2194.590088,12371200000
2007-10-29,2202.959961,2239.229980,2181.500000,2213.860107,2213.860107,11625650000
2007-11-05,2193.060059,2224.429932,2033.880005,2034.300049,2034.300049,13483530000
2007-11-12,2028.910034,2091.060059,1980.180054,2048.620117,2048.620117,12708940000
2007-11-19,2040.170044,2064.080078,1986.449951,2028.900024,2028.900024,7634440000
2007-11-26,2033.239990,2122.639893,1988.300049,2089.100098,2089.100098,11433420000
2007-12-03,2080.100098,2135.239990,2048.649902,2130.000000,2130.000000,10124040000
2007-12-10,2131.669922,2147.679932,2069.939941,2072.110107,2072.110107,10329790000
2007-12-17,2064.449951,2111.770020,1999.589966,2111.770020,2111.770020,10160890000
2007-12-24,2113.120117,2141.080078,2092.030029,2107.050049,2107.050049,5684120000
2007-12-31,2097.909912,2102.389893,1963.020020,1963.520020,1963.520020,8017750000
2008-01-07,1971.280029,1983.140015,1889.920044,1912.810059,1912.810059,12983630000
2008-01-14,1940.329956,1952.550049,1829.619995,1844.089966,1844.089966,13698970000
2008-01-21,1740.530029,1864.000000,1693.060059,1789.170044,1789.170044,12339990000
2008-01-28,1788.140015,1864.969971,1773.699951,1855.270020,1855.270020,12686350000
2008-02-04,1854.619995,1854.619995,1714.859985,1773.739990,1773.739990,12090470000
2008-02-11,1780.359985,1824.219971,1767.339966,1780.380005,1780.380005,10697590000
2008-02-18,1802.170044,1807.449951,1739.150024,1773.439941,1773.439941,8848860000
2008-02-25,1773.050049,1808.650024,1740.900024,1745.270020,1745.270020,11070470000
2008-03-03,1743.920044,1768.130005,1682.030029,1707.500000,1707.500000,11576210000
2008-03-10,1705.550049,1764.719971,1672.760010,1713.829956,1713.829956,11670720000
2008-03-17,1680.540039,1772.089966,1668.569946,1751.989990,1751.989990,9779740000
2008-03-24,1760.140015,1831.979980,1760.140015,1767.569946,1767.569946,10151410000
2008-03-31,1772.959961,1884.130005,1767.859985,1865.869995,1865.869995,9916200000
2008-04-07,1878.300049,1885.930054,1794.819946,1798.719971,1798.719971,9348900000
2008-04-14,1796.770020,1908.000000,1776.599976,1900.280029,1900.280029,9610450000
2008-04-21,1892.969971,1942.979980,1867.719971,1918.579956,1918.579956,10017960000
2008-04-28,1920.530029,1996.520020,1912.810059,1981.869995,1981.869995,10245380000
2008-05-05,1980.839966,2000.719971,1946.280029,1960.290039,1960.290039,10164460000
2008-05-12,1969.500000,2035.810059,1959.479980,2031.270020,2031.270020,10256260000
2008-05-19,2031.819946,2050.790039,1943.849976,1958.959961,1958.959961,10093200000
2008-05-26,1965.000000,2040.969971,1963.050049,2032.569946,2032.569946,7644910000
2008-06-02,2026.579956,2055.820068,1977.869995,1990.390015,1990.390015,10721310000
2008-06-09,1995.369995,1997.939941,1909.890015,1966.010010,1966.010010,10614560000
2008-06-16,1954.040039,1993.119995,1920.319946,1928.390015,1928.390015,10565330000
2008-06-23,1936.709961,1951.489990,1829.300049,1855.719971,1855.719971,11970500000
2008-06-30,1852.829956,1874.829956,1801.660034,1816.349976,1816.349976,8550260000
2008-07-07,1834.280029,1871.280029,1784.390015,1810.880005,1810.880005,11752990000
2008-07-14,1834.859985,1862.989990,1761.079956,1823.229980,1823.229980,12017890000
2008-07-21,1831.859985,1865.189941,1784.260010,1846.550049,1846.550049,11644950000
2008-07-28,1841.319946,1874.540039,1798.310059,1826.560059,1826.560059,11114910000
2008-08-04,1825.680054,1928.520020,1802.089966,1926.229980,1926.229980,10942390000
2008-08-11,1921.760010,1973.560059,1917.849976,1957.560059,1957.560059,9898350000
2008-08-18,1962.170044,1963.510010,1886.239990,1931.469971,1931.469971,8023700000
2008-08-25,1918.449951,1921.189941,1866.810059,1872.540039,1872.540039,8306310000
2008-09-01,1904.209961,1912.719971,1740.439941,1768.229980,1768.229980,8666070000
2008-09-08,1794.079956,1796.819946,1713.859985,1767.130005,1767.130005,11650510000
2008-09-15,1721.780029,1773.829956,1606.300049,1745.060059,1745.060059,16752980000
2008-09-22,1742.520020,1743.339966,1635.540039,1672.040039,1672.040039,9469040000
2008-09-29,1638.380005,1643.219971,1469.000000,1470.839966,1470.839966,11758900000
2008-10-06,1431.010010,1440.189941,1196.109985,1269.800049,1269.800049,16630530000
2008-10-13,1338.599976,1470.989990,1192.250000,1311.719971,1311.719971,14160790000
2008-10-20,1329.680054,1352.760010,1149.119995,1202.270020,1202.270020,12479010000
2008-10-27,1182.619995,1358.750000,1167.699951,1334.780029,1334.780029,12692230000
2008-11-03,1333.189941,1382.650024,1235.849976,1271.619995,1271.619995,10423750000
2008-11-10,1297.969971,1298.089966,1109.890015,1179.630005,1179.630005,10958150000
2008-11-17,1157.540039,1187.979980,1018.859985,1085.569946,1085.569946,12772580000
2008-11-24,1106.020020,1193.089966,1096.550049,1185.750000,1185.750000,7778730000
2008-12-01,1185.750000,1185.750000,1091.040039,1177.869995,1177.869995,10399180000
2008-12-08,1202.780029,1251.560059,1157.150024,1206.650024,1206.650024,10380970000
2008-12-15,1206.880005,1244.810059,1167.449951,1217.189941,1217.189941,10713980000
2008-12-22,1212.310059,1214.550049,1169.229980,1185.439941,1185.439941,4044120000
2008-12-29,1185.959961,1266.449951,1158.069946,1263.699951,1263.699951,5520050000
2009-01-05,1254.699951,1286.079956,1217.589966,1223.010010,1223.010010,9849940000
2009-01-12,1225.119995,1225.780029,1141.739990,1198.140015,1198.140015,10392080000
2009-01-19,1193.979980,1195.890015,1136.609985,1175.890015,1175.890015,8606720000
2009-01-26,1177.439941,1245.979980,1169.209961,1180.250000,1180.250000,9708450000
2009-02-02,1168.130005,1280.400024,1167.489990,1277.489990,1277.489990,11135250000
2009-02-09,1276.719971,1286.900024,1204.380005,1236.849976,1236.849976,11005200000
2009-02-16,1197.589966,1204.560059,1153.180054,1172.709961,1172.709961,8882120000
2009-02-23,1180.099976,1183.930054,1112.119995,1116.989990,1116.989990,11358050000
2009-03-02,1098.989990,1124.670044,1043.599976,1064.699951,1064.699951,11446830000
2009-03-09,1058.849976,1170.479980,1040.410034,1168.520020,1168.520020,10980850000
2009-03-16,1177.329956,1225.160034,1144.209961,1187.180054,1187.180054,11655620000
2009-03-23,1213.119995,1281.300049,1203.849976,1251.469971,1251.469971,11220020000
2009-03-30,1230.890015,1316.709961,1204.959961,1316.160034,1316.160034,11381170000
2009-04-06,1301.430054,1341.770020,1268.790039,1340.280029,1340.280029,7856140000
2009-04-13,1333.719971,1361.680054,1295.099976,1353.920044,1353.920044,10929840000
2009-04-20,1330.180054,1379.380005,1303.729980,1373.280029,1373.280029,13152970000
2009-04-27,1359.880005,1418.770020,1355.989990,1396.619995,1396.619995,11707060000
2009-05-04,1407.650024,1435.800049,1377.060059,1394.160034,1394.160034,14535270000
2009-05-11,1375.050049,1410.430054,1339.819946,1355.109985,1355.109985,11595130000
2009-05-18,1367.050049,1423.130005,1353.530029,1363.170044,1363.170044,10187550000
2009-05-25,1351.130005,1435.569946,1350.949951,1435.569946,1435.569946,8868150000
2009-06-01,1451.369995,1505.770020,1446.969971,1493.209961,1493.209961,12238410000
2009-06-08,1482.209961,1511.939941,1467.130005,1489.969971,1489.969971,10938640000
2009-06-15,1472.770020,1477.949951,1439.380005,1471.229980,1471.229980,11837830000
2009-06-22,1455.780029,1483.569946,1413.540039,1480.199951,1480.199951,12839940000
2009-06-29,1483.660034,1497.709961,1443.750000,1446.280029,1446.280029,7920550000
2009-07-06,1435.400024,1444.300049,1394.869995,1419.839966,1419.839966,9991580000
2009-07-13,1423.199951,1527.260010,1402.189941,1527.260010,1527.260010,10249150000
2009-07-20,1534.390015,1605.089966,1529.449951,1599.060059,1599.060059,11812270000
2009-07-27,1597.020020,1632.969971,1580.520020,1603.359985,1603.359985,11137240000
2009-08-03,1619.239990,1633.160034,1595.359985,1619.489990,1619.489990,11476660000
2009-08-10,1612.729980,1634.119995,1587.400024,1611.579956,1611.579956,9908200000
2009-08-17,1583.290039,1639.229980,1563.140015,1637.780029,1637.780029,9868970000
2009-08-24,1641.449951,1668.010010,1611.729980,1643.239990,1643.239990,10501630000
2009-08-31,1628.209961,1648.270020,1585.560059,1638.069946,1638.069946,10584710000
2009-09-07,1651.640015,1689.680054,1643.439941,1685.459961,1685.459961,9300490000
2009-09-14,1673.550049,1732.420044,1673.130005,1725.239990,1725.239990,12876460000
2009-09-21,1717.369995,1754.540039,1690.680054,1694.150024,1694.150024,12553800000
2009-09-28,1702.949951,1733.790039,1656.569946,1662.489990,1662.489990,11749940000
2009-10-05,1668.699951,1732.109985,1660.369995,1727.760010,1727.760010,11094410000
2009-10-12,1732.750000,1756.250000,1719.020020,1739.319946,1739.319946,10503050000
2009-10-19,1741.430054,1780.829956,1732.020020,1753.630005,1753.630005,11353850000
2009-10-26,1756.500000,1778.479980,1663.939941,1667.130005,1667.130005,12382050000
2009-11-02,1667.060059,1733.219971,1652.439941,1730.760010,1730.760010,10725730000
2009-11-09,1743.550049,1794.119995,1742.969971,1788.609985,1788.609985,9942320000
2009-11-16,1794.880005,1814.250000,1758.000000,1764.390015,1764.390015,10153940000
2009-11-23,1782.920044,1801.219971,1742.199951,1765.459961,1765.459961,6069260000
2009-11-30,1762.989990,1815.599976,1750.880005,1791.910034,1791.910034,10513880000
2009-12-07,1791.349976,1810.310059,1759.339966,1792.060059,1792.060059,9467790000
2009-12-14,1802.280029,1814.489990,1777.079956,1807.359985,1807.359985,10564540000
2009-12-21,1818.390015,1869.900024,1818.390015,1869.839966,1869.839966,5748580000
2009-12-28,1874.709961,1882.579956,1860.310059,1860.310059,1860.310059,4960330000
2010-01-04,1882.689941,1893.250000,1867.619995,1892.589966,1892.589966,10968020000
2010-01-11,1896.050049,1897.489990,1852.310059,1864.520020,1864.520020,11656500000
2010-01-18,1869.239990,1896.540039,1791.400024,1794.819946,1794.819946,10092600000
2010-01-25,1806.599976,1825.949951,1734.030029,1741.040039,1741.040039,12908710000
2010-02-01,1745.910034,1787.890015,1712.890015,1746.119995,1746.119995,12618450000
2010-02-08,1744.020020,1783.699951,1734.119995,1779.109985,1779.109985,10770080000
2010-02-15,1792.900024,1830.380005,1782.729980,1823.319946,1823.319946,8419860000
2010-02-22,1828.689941,1829.180054,1781.119995,1818.680054,1818.680054,11026970000
2010-03-01,1826.619995,1889.680054,1826.609985,1888.560059,1888.560059,12538220000
2010-03-08,1888.040039,1930.170044,1885.989990,1924.430054,1924.430054,11842980000
2010-03-15,1918.140015,1949.140015,1906.010010,1932.430054,1932.430054,11668280000
2010-03-22,1922.729980,1976.380005,1921.709961,1952.630005,1952.630005,12422260000
2010-03-29,1960.630005,1979.489990,1943.969971,1959.560059,1959.560059,8824080000
2010-04-05,1964.030029,1994.479980,1958.010010,1994.430054,1994.430054,11980010000
2010-04-12,1995.349976,2040.489990,1986.829956,2012.839966,2012.839966,13771950000
2010-04-19,2011.400024,2055.629883,1988.369995,2055.330078,2055.330078,12414500000
2010-04-26,2054.840088,2059.419922,1991.949951,2000.630005,2000.630005,14021810000
2010-05-03,2010.939941,2039.520020,1752.310059,1849.439941,1849.439941,17273760000
2010-05-10,1931.520020,1983.130005,1885.510010,1907.099976,1907.099976,12800810000
2010-05-17,1911.380005,1933.250000,1767.939941,1822.770020,1822.770020,14381040000
2010-05-24,1818.459961,1867.719971,1756.630005,1852.390015,1852.390015,12747510000
2010-05-31,1846.599976,1898.930054,1824.709961,1832.040039,1832.040039,8949480000
2010-06-07,1839.770020,1848.619995,1770.459961,1847.150024,1847.150024,11343270000
2010-06-14,1862.699951,1925.199951,1844.160034,1913.479980,1913.479980,10036280000
2010-06-21,1939.770020,1939.770020,1829.300049,1838.520020,1838.520020,11379310000
2010-06-28,1843.270020,1852.660034,1700.040039,1728.339966,1728.339966,11314780000
2010-07-05,1752.979980,1815.239990,1719.199951,1814.790039,1814.790039,7999170000
2010-07-12,1814.489990,1863.520020,1802.540039,1803.479980,1803.479980,10466210000
2010-07-19,1807.989990,1875.380005,1784.550049,1875.380005,1875.380005,10514210000
2010-07-26,1875.770020,1900.150024,1833.900024,1864.000000,1864.000000,10541390000
2010-08-02,1886.609985,1911.010010,1873.439941,1902.880005,1902.880005,9623140000
2010-08-09,1911.380005,1918.780029,1807.459961,1818.800049,1818.800049,9723350000
2010-08-16,1806.969971,1862.369995,1801.739990,1825.750000,1825.750000,9012350000
2010-08-23,1833.329956,1842.790039,1747.319946,1791.640015,1791.640015,9766090000
2010-08-30,1785.979980,1870.310059,1755.380005,1870.310059,1870.310059,9131660000
2010-09-06,1862.880005,1897.930054,1854.430054,1892.339966,1892.339966,7102570000
2010-09-13,1908.750000,1961.010010,1908.410034,1955.829956,1955.829956,10325550000
2010-09-20,1962.150024,2023.849976,1960.430054,2023.839966,2023.839966,10201320000
2010-09-27,2021.680054,2029.650024,1979.739990,1996.599976,1996.599976,10427730000
2010-10-04,1990.130005,2030.890015,1963.680054,2027.030029,2027.030029,10056470000
2010-10-11,2028.530029,2097.729980,2007.130005,2097.729980,2097.729980,10042710000
2010-10-18,2100.209961,2106.239990,2054.610107,2104.209961,2104.209961,9766980000
2010-10-25,2113.229980,2137.330078,2094.840088,2124.449951,2124.449951,9740950000
2010-11-01,2135.570068,2193.659912,2117.590088,2186.709961,2186.709961,10395080000
2010-11-08,2179.699951,2200.159912,2122.419922,2137.949951,2137.949951,10707400000
2010-11-15,2147.060059,2152.889893,2085.270020,2135.270020,2135.270020,9788890000
2010-11-22,2126.399902,2165.149902,2105.610107,2153.909912,2153.909912,6001450000
2010-11-29,2144.040039,2192.889893,2110.239990,2191.169922,2191.169922,9959210000
2010-12-06,2192.120117,2217.479980,2182.989990,2215.340088,2215.340088,8948490000
2010-12-13,2223.889893,2227.040039,2196.879883,2218.290039,2218.290039,9709700000
2010-12-20,2225.409912,2238.919922,2206.300049,2230.270020,2230.270020,6239830000
2010-12-27,2223.760010,2236.189941,2208.800049,2217.860107,2217.860107,5450400000
2011-01-03,2238.659912,2282.870117,2237.729980,2276.699951,2276.699951,10067560000
2011-01-10,2270.649902,2323.429932,2265.000000,2323.429932,2323.429932,9580040000
2011-01-17,2300.929932,2331.629883,2267.169922,2268.320068,2268.320068,8391330000
2011-01-24,2271.729980,2336.040039,2260.600098,2270.510010,2270.510010,10230520000
2011-01-31,2274.219971,2338.659912,2258.050049,2338.199951,2338.199951,10130870000
2011-02-07,2340.439941,2381.399902,2338.870117,2379.149902,2379.149902,10066160000
2011-02-14,2379.520020,2403.520020,2371.189941,2392.469971,2392.469971,10296760000
2011-02-21,2353.810059,2366.429932,2284.649902,2346.290039,2346.290039,8674360000
2011-02-28,2354.870117,2375.669922,2308.050049,2359.959961,2359.959961,10097540000
2011-03-07,2367.919922,2370.909912,2275.070068,2299.260010,2299.260010,10237350000
2011-03-14,2286.770020,2302.919922,2188.919922,2221.070068,2221.070068,10719160000
2011-03-21,2250.889893,2331.629883,2234.939941,2316.360107,2316.360107,8990190000
2011-03-28,2325.129883,2359.159912,2291.780029,2342.919922,2342.919922,9105370000
2011-04-04,2347.709961,2352.250000,2313.330078,2321.179932,2321.179932,9114900000
2011-04-11,2330.260010,2333.979980,2288.679932,2307.580078,2307.580078,9119440000
2011-04-18,2281.919922,2381.199951,2254.879883,2377.300049,2377.300049,7651140000
2011-04-25,2377.909912,2415.850098,2375.120117,2404.080078,2404.080078,10049000000
2011-05-02,2410.239990,2417.830078,2366.729980,2383.179932,2383.179932,10758020000
2011-05-09,2384.199951,2415.899902,2372.189941,2379.239990,2379.239990,10052580000
2011-05-16,2368.469971,2375.360107,2320.330078,2351.429932,2351.429932,9695140000
2011-05-23,2318.159912,2339.100098,2298.719971,2336.090088,2336.090088,9111280000
2011-05-30,2359.050049,2373.820068,2289.409912,2292.310059,2292.310059,8560370000
2011-06-06,2288.610107,2299.399902,2220.830078,2221.090088,2221.090088,9491730000
2011-06-13,2225.209961,2256.459961,2180.939941,2192.959961,2192.959961,9882720000
2011-06-20,2187.209961,2256.699951,2186.770020,2217.060059,2217.060059,10029030000
2011-06-27,2217.629883,2363.360107,2215.139893,2361.389893,2361.389893,8703330000
2011-07-04,2363.080078,2418.989990,2357.310059,2405.889893,2405.889893,6681940000
2011-07-11,2380.560059,2392.090088,2318.199951,2356.669922,2356.669922,9417720000
2011-07-18,2346.530029,2432.840088,2322.620117,2429.500000,2429.500000,9448020000
2011-07-25,2408.649902,2438.439941,2341.820068,2362.810059,2362.810059,10088920000
2011-08-01,2391.419922,2396.500000,2131.520020,2194.379883,2194.379883,14211490000
2011-08-08,2127.870117,2195.250000,2034.920044,2182.050049,2182.050049,16554660000
2011-08-15,2189.489990,2214.260010,2035.300049,2038.219971,2038.219971,11094420000
2011-08-22,2084.270020,2169.409912,2038.140015,2161.969971,2161.969971,9634500000
2011-08-29,2188.669922,2268.070068,2156.989990,2167.830078,2167.830078,8796770000
2011-09-05,2116.479980,2244.510010,2112.840088,2163.659912,2163.659912,7562830000
2011-09-12,2145.780029,2308.959961,2139.580078,2306.090088,2306.090088,10906970000
2011-09-19,2277.639893,2337.699951,2151.479980,2206.860107,2206.860107,10873320000
2011-09-26,2216.659912,2290.709961,2139.169922,2139.179932,2139.179932,10339380000
2011-10-03,2128.020020,2227.379883,2042.900024,2202.760010,2202.760010,12395070000
2011-10-10,2241.169922,2371.939941,2237.479980,2371.939941,2371.939941,8542910000
2011-10-17,2359.530029,2375.260010,2274.489990,2335.929932,2335.929932,9647210000
2011-10-24,2341.709961,2412.520020,2291.780029,2401.290039,2401.290039,10430080000
2011-10-31,2376.989990,2389.290039,2287.739990,2356.320068,2356.320068,10025560000
2011-11-07,2353.820068,2402.510010,2290.530029,2355.780029,2355.780029,9202160000
2011-11-14,2350.909912,2375.100098,2250.939941,2253.949951,2253.949951,9011380000
2011-11-21,2219.879883,2225.540039,2150.709961,2150.879883,2150.879883,6240100000
2011-11-28,2207.679932,2331.120117,2205.770020,2302.040039,2302.040039,9180160000
2011-12-05,2336.550049,2343.100098,2278.419922,2318.679932,2318.679932,8346150000
2011-12-12,2295.429932,2316.899902,2219.679932,2238.179932,2238.179932,9531970000
2011-12-19,2244.370117,2287.959961,2209.570068,2287.570068,2287.570068,7726090000
2011-12-26,2284.290039,2301.300049,2262.219971,2277.830078,2277.830078,4083690000
2012-01-02,2323.159912,2362.580078,2307.560059,2356.169922,2356.169922,6826880000
2012-01-09,2362.530029,2384.260010,2342.340088,2371.979980,2371.979980,8602750000
2012-01-16,2396.139893,2445.590088,2385.790039,2437.020020,2437.020020,7542760000
2012-01-23,2437.060059,2479.310059,2423.239990,2461.770020,2461.770020,8897990000
2012-01-30,2438.520020,2532.260010,2433.629883,2529.169922,2529.169922,9647560000
2012-02-06,2519.330078,2567.280029,2513.510010,2547.320068,2547.320068,9390950000
2012-02-13,2564.929932,2600.959961,2551.350098,2584.239990,2584.239990,9459720000
2012-02-20,2589.209961,2609.449951,2570.070068,2604.209961,2604.209961,6939420000
2012-02-27,2589.439941,2650.000000,2579.629883,2641.580078,2641.580078,9405150000
2012-03-05,2636.600098,2651.979980,2575.129883,2646.850098,2646.850098,8339410000
2012-03-12,2646.979980,2720.489990,2635.760010,2712.780029,2712.780029,8480010000
2012-03-19,2716.979980,2752.459961,2710.629883,2728.550049,2728.550049,7563120000
2012-03-26,2746.979980,2794.000000,2741.320068,2755.270020,2755.270020,8644950000
2012-04-02,2752.250000,2795.350098,2729.209961,2762.500000,2762.500000,6934350000
2012-04-09,2726.080078,2751.439941,2688.209961,2698.989990,2698.989990,7829820000
2012-04-16,2713.889893,2738.590088,2660.959961,2676.040039,2676.040039,8675860000
2012-04-23,2651.129883,2750.500000,2628.959961,2741.340088,2741.340088,8720790000
2012-04-30,2731.260010,2756.810059,2637.729980,2637.919922,2637.919922,9125730000
2012-05-07,2622.669922,2651.739990,2587.530029,2615.979980,2615.979980,9702890000
2012-05-14,2593.750000,2617.229980,2474.699951,2478.530029,2478.530029,10153000000
2012-05-21,2482.310059,2562.479980,2478.360107,2527.050049,2527.050049,8694880000
2012-05-28,2542.659912,2570.790039,2458.729980,2458.830078,2458.830078,6038970000
2012-06-04,2458.969971,2570.479980,2443.919922,2559.209961,2559.209961,8188030000
2012-06-11,2578.729980,2579.229980,2510.750000,2571.229980,2571.229980,8330080000
2012-06-18,2570.979980,2633.209961,2554.649902,2585.530029,2585.530029,10350960000
2012-06-25,2562.979980,2615.820068,2510.370117,2615.719971,2615.719971,8623210000
2012-07-02,2616.520020,2660.260010,2596.100098,2612.290039,2612.290039,5715980000
2012-07-09,2610.379883,2630.030029,2522.889893,2584.969971,2584.969971,7909430000
2012-07-16,2579.959961,2663.120117,2554.340088,2618.040039,2618.040039,8552010000
2012-07-23,2575.290039,2649.979980,2535.040039,2647.030029,2647.030029,9223830000
2012-07-30,2649.780029,2684.580078,2606.540039,2676.000000,2676.000000,8560790000
2012-08-06,2686.379883,2727.310059,2681.719971,2722.959961,2722.959961,8536510000
2012-08-13,2721.489990,2780.770020,2708.379883,2780.300049,2780.300049,8036010000
2012-08-20,2777.709961,2802.909912,2750.639893,2778.050049,2778.050049,7218500000
2012-08-27,2792.000000,2794.270020,2746.679932,2772.239990,2772.239990,6642570000
2012-09-03,2766.929932,2829.949951,2744.290039,2825.110107,2825.110107,6660530000
2012-09-10,2821.030029,2865.370117,2775.399902,2855.229980,2855.229980,8705530000
2012-09-17,2857.520020,2878.379883,2842.590088,2861.639893,2861.639893,9378890000
2012-09-24,2836.350098,2858.679932,2768.580078,2799.189941,2799.189941,8974780000
2012-10-01,2811.449951,2845.969971,2779.010010,2811.939941,2811.939941,8264920000
2012-10-08,2797.330078,2801.850098,2714.169922,2720.139893,2720.139893,7740830000
2012-10-15,2729.199951,2784.810059,2675.570068,2678.320068,2678.320068,9340160000
2012-10-22,2678.889893,2699.080078,2636.830078,2665.830078,2665.830078,9214330000
2012-10-29,2663.560059,2701.909912,2639.629883,2656.280029,2656.280029,5521510000
2012-11-05,2657.729980,2696.459961,2571.860107,2584.100098,2584.100098,9017330000
2012-11-12,2596.570068,2600.649902,2494.379883,2534.159912,2534.159912,9500120000
2012-11-19,2564.229980,2640.389893,2562.520020,2639.590088,2639.590088,5578800000
2012-11-26,2634.429932,2688.949951,2613.219971,2677.879883,2677.879883,9083260000
2012-12-03,2697.439941,2699.040039,2623.620117,2640.540039,2640.540039,8576940000
2012-12-10,2634.540039,2696.899902,2620.080078,2628.090088,2628.090088,8827480000
2012-12-17,2629.760010,2713.389893,2627.370117,2664.669922,2664.669922,10401100000
2012-12-24,2658.649902,2663.560059,2599.629883,2606.360107,2606.360107,4159740000
2012-12-31,2600.919922,2750.820068,2598.570068,2724.489990,2724.489990,7183090000
2013-01-07,2713.439941,2749.360107,2703.750000,2748.260010,2748.260010,8706270000
2013-01-14,2733.459961,2756.679932,2710.800049,2743.239990,2743.239990,9047880000
2013-01-21,2744.270020,2769.310059,2719.830078,2736.729980,2736.729980,7456160000
2013-01-28,2737.620117,2768.629883,2722.520020,2763.959961,2763.959961,10204380000
2013-02-04,2749.399902,2780.129883,2715.510010,2775.560059,2775.560059,9800010000
2013-02-11,2774.439941,2783.189941,2756.429932,2764.669922,2764.669922,8944190000
